name,url,address,local,rating,reviews_count,stars,price,latitude,longitude,distance_to_local,source,date_updated,name_upper,rating_text,region_name,distance_to_shore,count_rooms,count_photo
Хостел Лучший в МРС,https://101hotels.com/main/cities/sahyurta/the_best_hostel_in_mrs_sahurta.html,"Сахюрта, ул. Прибайкальская, д. 4",Сахюрта,9.8,11.0,0.0,3000.0,53.020103340929445,106.88,300.0,101Hotels,01.03.2023,ХОСТЕЛ ЛУЧШИЙ В МРС,ВЕЛИКОЛЕПНО,,90.0,1,78
Парк-Отель Долина Мечтателей Glamping и Снежный Отель,https://101hotels.com/main/cities/leestvyanka/daydream_forest_glamping_and_snow_hotel.html,"Листвянка, ул. Куликова, д. 136",Листвянка,9.8,75.0,0.0,8500.0,51.871947,104.869919,1700.0,101Hotels,01.03.2023,ПАРК-ОТЕЛЬ ДОЛИНА МЕЧТАТЕЛЕЙ GLAMPING И СНЕЖНЫЙ ОТЕЛЬ,ВЕЛИКОЛЕПНО,,1700.0,15,39
Гостиный двор Азатей,https://101hotels.com/main/cities/sahyurta/gostevoy_dom_azatey.html,"Сахюрта, ул. Победы, д. 10",Сахюрта,8.5,6.0,0.0,3000.0,53.02307494983278,106.873,600.0,101Hotels,01.03.2023,ГОСТИНЫЙ ДВОР АЗАТЕЙ,ОТЛИЧНО,,57.0,24,62
Отель Лаус,https://101hotels.com/main/cities/leestvyanka/larus_hotel.html,"Листвянка, ул. Октябрьская, д. 8д",Листвянка,9.1,44.0,0.0,4200.0,51.87613,104.83185,3600.0,101Hotels,01.03.2023,ОТЕЛЬ ЛАУС,ВЕЛИКОЛЕПНО,,931.0,10,34
Отель Байкальская Радуга,https://101hotels.com/main/cities/sahyurta/baza_otdiha_baykalskaya_raduga.html,"Сахюрта, Mestnost Kamyshi-2",Сахюрта,8.9,12.0,0.0,5400.0,53.03013,106.85121,2200.0,101Hotels,01.03.2023,ОТЕЛЬ БАЙКАЛЬСКАЯ РАДУГА,ОТЛИЧНО,,2000.0,22,32
Отель Маячок,https://101hotels.com/main/cities/leestvyanka/mayachok.html,"Листвянка, ул. Горького, д. 83",Листвянка,9.6,147.0,0.0,4200.0,51.847724,104.873054,1100.0,101Hotels,01.03.2023,ОТЕЛЬ МАЯЧОК,ВЕЛИКОЛЕПНО,,10.0,30,44
"Апартаменты 26, Baikal Hill Residence",https://101hotels.com/main/cities/leestvyanka/apartament26_in_baikal_hill_residence.html,"Листвянка, Иркутская обл., пос. Листвянка, ул. Горная, 21 26",Листвянка,9.3,24.0,0.0,9025.0,51.86098,104.86261,900.0,101Hotels,01.03.2023,"АПАРТАМЕНТЫ 26, BAIKAL HILL RESIDENCE",ВЕЛИКОЛЕПНО,,471.0,1,18
Парк-Отель Тогот,https://101hotels.com/main/cities/sahyurta/baza_otdiha_togot.html,"Сахюрта, Залив Мухор",Сахюрта,9.6,2.0,0.0,2150.0,53.02848,106.78003,6600.0,101Hotels,01.03.2023,ПАРК-ОТЕЛЬ ТОГОТ,ВЕЛИКОЛЕПНО,,120.0,39,25
"Апартаменты 16, Baikal Hill",https://101hotels.com/main/cities/leestvyanka/baikal_hill_apartment.html,"Листвянка, Ул.Горная 21-16",Листвянка,9.6,2.0,0.0,7900.0,51.86027,104.86198,900.0,101Hotels,01.03.2023,"АПАРТАМЕНТЫ 16, BAIKAL HILL",ВЕЛИКОЛЕПНО,,385.0,1,40
Апартаменты Baikal Hill,https://101hotels.com/main/cities/leestvyanka/apartment_in_baikal_hill_residence.html,"Листвянка, ул. Горная, д. 21, кв. 19",Листвянка,9.8,62.0,0.0,9300.0,51.860424,104.861987,900.0,101Hotels,01.03.2023,АПАРТАМЕНТЫ BAIKAL HILL,ВЕЛИКОЛЕПНО,,397.0,1,31
Отель Звезда Кочевника,https://101hotels.com/main/cities/huzhir/zvezda_kochevnika.html,"Иркутская обл., Ольхонский р-н, п. Хужир, ул. Пляжная, д. 20",Хужир,7.8,27.0,0.0,9500.0,53.19831599998653,107.359,1200.0,101Hotels,01.03.2023,ОТЕЛЬ ЗВЕЗДА КОЧЕВНИКА,ОЧЕНЬ ХОРОШО,,27600.0,52,26
Отель У Ольги на Байкале,https://101hotels.com/main/cities/leestvyanka/olgas_baikal_guesthouse.html,"Листвянка, ул. Судзиловского, дом 11",Листвянка,9.4,6.0,0.0,3200.0,51.85633,104.8632,700.0,101Hotels,01.03.2023,ОТЕЛЬ У ОЛЬГИ НА БАЙКАЛЕ,ВЕЛИКОЛЕПНО,,153.0,2,16
Апартаменты На Академической,https://101hotels.com/main/cities/leestvyanka/apartment_on_akademicheskaya_10.html,"Листвянка, Akademicheskaya 10, apartment 34",Листвянка,8.9,6.0,0.0,,51.86922,104.83335,3100.0,101Hotels,01.03.2023,АПАРТАМЕНТЫ НА АКАДЕМИЧЕСКОЙ,ОТЛИЧНО,,287.0,1,11
Апартаменты На Байкале,https://101hotels.com/main/cities/leestvyanka/apartments_on_the_baikal.html,"Листвянка, Горная улица дом 21 Квартира 10",Листвянка,9.4,20.0,0.0,10800.0,51.85995,104.86181,900.0,101Hotels,01.03.2023,АПАРТАМЕНТЫ НА БАЙКАЛЕ,ВЕЛИКОЛЕПНО,,353.0,18,45
Апартаменты Отдых по-домашнему,https://101hotels.com/main/cities/leestvyanka/otdih_po-domashnemu.html,"Листвянка, ул. Академическая, д. 10",Листвянка,9.1,10.0,0.0,4165.0,51.86942,104.83913,2700.0,101Hotels,01.03.2023,АПАРТАМЕНТЫ ОТДЫХ ПО-ДОМАШНЕМУ,ВЕЛИКОЛЕПНО,,476.0,2,46
Отель Алания,https://101hotels.com/main/cities/leestvyanka/alaniya.html,"Листвянка, ул. Суворова, д. 5в",Листвянка,7.4,14.0,3.0,2500.0,51.86537,104.84141,2400.0,101Hotels,01.03.2023,ОТЕЛЬ АЛАНИЯ,ОЧЕНЬ ХОРОШО,,135.0,21,75
Аренда жилья Baikal Sky,https://101hotels.com/main/cities/leestvyanka/arenda_zhilya_baikal_sky.html,"Листвянка, Gorkogo, 133 apt.2",Листвянка,8.3,43.0,0.0,2000.0,51.84252,104.8807,1700.0,101Hotels,01.03.2023,АРЕНДА ЖИЛЬЯ BAIKAL SKY,ОТЛИЧНО,,97.0,6,11
Усадьба Никиты Бенчарова,https://101hotels.com/main/cities/huzhir/usadba_nikiti_bencharova.html,"Хужир, ул. Кирпичная, д. 8",Хужир,9.1,156.0,0.0,2000.0,53.19856,107.34057,600.0,101Hotels,01.03.2023,УСАДЬБА НИКИТЫ БЕНЧАРОВА,ВЕЛИКОЛЕПНО,,27800.0,6,64
Парус,https://101hotels.com/main/cities/leestvyanka/parus_8.html,"Листвянка, горького 93А",Листвянка,7.8,14.0,0.0,,51.84615,104.87503,1200.0,101Hotels,01.03.2023,ПАРУС,ОЧЕНЬ ХОРОШО,,10.0,17,82
Коттедж,https://101hotels.com/main/cities/leestvyanka/cottage_3.html,"Листвянка, ул. Островского, д. 18",Листвянка,9.8,30.0,0.0,10500.0,51.707496,94.509344,713400.0,101Hotels,01.03.2023,КОТТЕДЖ,ВЕЛИКОЛЕПНО,,633900.0,1,24
Отель Лилия,https://101hotels.com/main/cities/huzhir/gostevoy_dom_liliya_6.html,"Хужир, 35 Фестивальная улица",Хужир,9.4,6.0,0.0,15000.0,53.18879,107.35068,700.0,101Hotels,01.03.2023,ОТЕЛЬ ЛИЛИЯ,ВЕЛИКОЛЕПНО,,,3,34
Villa Baikal Prestige,https://101hotels.com/main/cities/sahyurta/villa_baikal_prestige.html,"Сахюрта, Бухта Мандархан Бухта Мандархан",Сахюрта,,0.0,0.0,,53.03781,106.83043,3800.0,101Hotels,01.03.2023,VILLA BAIKAL PRESTIGE,,,500.0,6,75
Big house on Olkhon island,https://101hotels.com/main/cities/huzhir/big_house_on_olkhon_island.html,"Хужир, 3 улица Горького",Хужир,,0.0,0.0,30400.0,53.19137,107.33781,400.0,101Hotels,01.03.2023,BIG HOUSE ON OLKHON ISLAND,,,,1,20
База отдыха Фрегат,https://101hotels.com/main/cities/sahyurta/baza_otdiha_fregat_1.html,"Сахюрта, оз. Байкал, Малое море, Куркутский залив мыс Бурлог",Сахюрта,8.7,12.0,2.0,6165.0,53.04615,106.84718,3700.0,101Hotels,01.03.2023,БАЗА ОТДЫХА ФРЕГАТ,ОТЛИЧНО,,488.0,16,126
Дом у леса,https://101hotels.com/main/cities/leestvyanka/dom_u_lesa_1.html,"Листвянка, 53 улица Чапаева",Листвянка,9.1,4.0,0.0,,51.85558,104.8734,200.0,101Hotels,01.03.2023,ДОМ У ЛЕСА,ВЕЛИКОЛЕПНО,,616.0,1,22
Отель Базарка на малом море Байкала,https://101hotels.com/main/cities/sahyurta/gostevoy_dom_bazarka_na_malom_more_baykala.html,"Сахюрта, улица 65 лет Победы",Сахюрта,,0.0,0.0,2700.0,53.01565,106.88216,400.0,101Hotels,01.03.2023,ОТЕЛЬ БАЗАРКА НА МАЛОМ МОРЕ БАЙКАЛА,,,,1,8
Байкал-Интурист,https://101hotels.com/main/cities/leestvyanka/baykal-inturist.html,"Иркутская обл., Иркутский р-н, п. Листвянка, ул. Академическая, д. 11",Листвянка,9.8,17.0,0.0,5500.0,51.86979,104.83985,2700.0,101Hotels,01.03.2023,БАЙКАЛ-ИНТУРИСТ,ВЕЛИКОЛЕПНО,,534.0,1,11
Guesthouse for a rest,https://101hotels.com/main/cities/huzhir/guesthouse_for_a_rest.html,"Хужир, Кирпичная улица",Хужир,9.4,5.0,0.0,2500.0,53.19868,107.34178,600.0,101Hotels,01.03.2023,GUESTHOUSE FOR A REST,ВЕЛИКОЛЕПНО,,,1,16
Жемчужина Байкала,https://101hotels.com/main/cities/sahyurta/zhemchuzhina_baykala_1.html,"Сахюрта, Рыбацкий переулок, 6",Сахюрта,9.6,9.0,0.0,3000.0,53.01678,106.88918,800.0,101Hotels,01.03.2023,ЖЕМЧУЖИНА БАЙКАЛА,ВЕЛИКОЛЕПНО,,,4,34
Белая Усадьба,https://101hotels.com/main/cities/sahyurta/belaya_usadba.html,"Сахюрта, ул. Терешковой 5 Сахюрта",Сахюрта,10.0,1.0,0.0,13000.0,53.01569,106.89986,1500.0,101Hotels,01.03.2023,БЕЛАЯ УСАДЬБА,ВЕЛИКОЛЕПНО,,,1,20
Гостиный двор Азатей,https://101hotels.com/main/cities/sahyurta/gostevoy_dom_gostiniy_dvor_1.html,"Иркутская обл., Ольхонский р-н, с. Сахюрта, ул. Победы, д. 10",Сахюрта,,0.0,0.0,5000.0,53.02014914087784,106.875,300.0,101Hotels,01.03.2023,ГОСТИНЫЙ ДВОР АЗАТЕЙ,,,3800.0,10,16
Хостел Байкал,https://101hotels.com/main/cities/ust-barguzin/baikal_family_hostel.html,"Усть-Баргузин, Больничный пер.",Усть-Баргузин,,0.0,0.0,,53.40697,109.02682,1100.0,101Hotels,01.03.2023,ХОСТЕЛ БАЙКАЛ,,,,1,3
ViPhouse Olkhon,https://101hotels.com/main/cities/huzhir/viphouse_olkhon.html,"Хужир, ул. Лесная, д. 9",Хужир,,0.0,0.0,,53.189954,107.34135,400.0,101Hotels,01.03.2023,VIPHOUSE OLKHON,,,26800.0,1,102
Новая Волна,https://101hotels.com/main/cities/ust-barguzin/novaya_volna.html,"Бурятия, Баргузинский р-н, п. Усть-Баргузин, ул. Набережная, д. 22Г",Усть-Баргузин,,0.0,0.0,4500.0,53.41614,109.03388,0.0,101Hotels,01.03.2023,НОВАЯ ВОЛНА,,,539.0,25,19
Гостивой дом на Байкале о ОЛЬХОН SAHARA,https://101hotels.com/main/cities/huzhir/gostivoy_dom_na_baykale_o_olhon_sahara.html,"Хужир, Иркутская область о Ольхон хужир пляжная 28 28",Хужир,,0.0,0.0,,53.1906,107.33068,900.0,101Hotels,01.03.2023,ГОСТИВОЙ ДОМ НА БАЙКАЛЕ О ОЛЬХОН SAHARA,,,,1,21
Коттедж Байкальская подкова,https://101hotels.com/main/cities/bolshoe_goloustnoe/cottage_baikalskaya_podkova.html,"Большое Голоустное, ул. Харануты, д. 5",Большое Голоустное,9.1,3.0,0.0,,52.03910328964236,105.412,200.0,101Hotels,01.03.2023,КОТТЕДЖ БАЙКАЛЬСКАЯ ПОДКОВА,ВЕЛИКОЛЕПНО,,1600.0,1,16
Отель Баргузинский прибой,https://101hotels.com/main/cities/ust-barguzin/barguzinskiy_priboy_inn.html,"Усть-Баргузин, ул. Барагузина, д. 1",Усть-Баргузин,8.5,34.0,0.0,1000.0,53.419224,109.02998,500.0,101Hotels,01.03.2023,ОТЕЛЬ БАРГУЗИНСКИЙ ПРИБОЙ,ОТЛИЧНО,,67800.0,22,31
Отель Малашкина,https://101hotels.com/main/cities/huzhir/gostevoy_dom_malashkina.html,"Хужир, Байкальская",Хужир,7.0,10.0,0.0,4000.0,53.1906,107.33068,900.0,101Hotels,01.03.2023,ОТЕЛЬ МАЛАШКИНА,ОЧЕНЬ ХОРОШО,,,1,15
Удачная 8,https://101hotels.com/main/cities/huzhir/udachnaya_8.html,"Хужир, Unnamed Road 8",Хужир,9.6,6.0,0.0,4600.0,53.22575,107.42059,6300.0,101Hotels,01.03.2023,УДАЧНАЯ 8,ВЕЛИКОЛЕПНО,,,1,13
"Отель На Солнечной, д. 8",https://101hotels.com/main/cities/huzhir/solnechnaya_8.html,"Хужир, ул. Солнечная, д. 8",Хужир,9.8,5.0,0.0,3000.0,53.19514,107.34856,400.0,101Hotels,01.03.2023,"ОТЕЛЬ НА СОЛНЕЧНОЙ, Д. 8",ВЕЛИКОЛЕПНО,,,1,10
Дом для отпуска Байкал,https://101hotels.com/main/cities/bolshoe_goloustnoe/baikal_holiday_apartments.html,"Большое Голоустное, ул. Кирова",Большое Голоустное,8.7,20.0,0.0,6000.0,52.0426199,105.4053375,500.0,101Hotels,01.03.2023,ДОМ ДЛЯ ОТПУСКА БАЙКАЛ,ОТЛИЧНО,,2400.0,3,30
Отель Кругобайкальский,https://101hotels.com/main/cities/baykal/otel_krugobaykalskiy.html,"Байкал, ул. Байкальская, д. 11а",Байкал,9.6,9.0,2.0,12000.0,51.87462659219224,104.79,1200.0,101Hotels,01.03.2023,ОТЕЛЬ КРУГОБАЙКАЛЬСКИЙ,ВЕЛИКОЛЕПНО,,151.0,3,30
Дом для семейного отдыха,https://101hotels.com/main/cities/baykal/dom_dlya_semeynogo_otdiha_1.html,"Байкал, Листвянка, Октябрьская, 8а",Байкал,8.9,1.0,0.0,9000.0,51.87779,104.83278,2000.0,101Hotels,01.03.2023,ДОМ ДЛЯ СЕМЕЙНОГО ОТДЫХА,ОТЛИЧНО,,,1,11
Мини-отель Талисман,https://101hotels.com/main/cities/bolshoe_goloustnoe/talisman_mini-hotel.html,"Большое Голоустное, ул. Кирова, д. 21a",Большое Голоустное,8.9,25.0,0.0,2700.0,52.042211,105.40845,400.0,101Hotels,01.03.2023,МИНИ-ОТЕЛЬ ТАЛИСМАН,ОТЛИЧНО,,1700.0,4,70
Иден-Гол Байкал,https://101hotels.com/main/cities/bolshoe_goloustnoe/iden-gol_baykal.html,"Большое Голоустное, Новая, 39",Большое Голоустное,9.1,15.0,0.0,8000.0,52.02669,105.40521,1300.0,101Hotels,01.03.2023,ИДЕН-ГОЛ БАЙКАЛ,ВЕЛИКОЛЕПНО,,,1,45
Отель Вершина в Кедровом переулке,https://101hotels.com/main/cities/utulik/top_hotel_complex.html,"Утулик, Пер. Кедровый 4",Утулик,9.1,20.0,0.0,6400.0,51.53475,104.05054,1200.0,101Hotels,01.03.2023,ОТЕЛЬ ВЕРШИНА В КЕДРОВОМ ПЕРЕУЛКЕ,ВЕЛИКОЛЕПНО,,2300.0,11,42
Baikal_ice_house,https://101hotels.com/main/cities/bolshoe_goloustnoe/baikal_ice_house.html,"Большое Голоустное, Кирова, 6а",Большое Голоустное,,0.0,0.0,6300.0,52.04589,105.40525,900.0,101Hotels,01.03.2023,BAIKAL_ICE_HOUSE,,,,1,10
Heart of Baikal,https://101hotels.com/main/cities/bolshoe_goloustnoe/heart_of_baikal.html,"Большое Голоустное, Байкальская 21",Большое Голоустное,9.6,27.0,0.0,2950.0,52.04203,105.41255,500.0,101Hotels,01.03.2023,HEART OF BAIKAL,ВЕЛИКОЛЕПНО,,,9,45
Дом на Байкале,https://101hotels.com/main/cities/bolshoe_goloustnoe/dom_na_baykale_2.html,"Большое Голоустное, Большое Голоустное Новая 29",Большое Голоустное,,0.0,0.0,,52.0281,105.40572,1200.0,101Hotels,01.03.2023,ДОМ НА БАЙКАЛЕ,,,,1,2
Отель озера Байкал,https://101hotels.com/main/cities/utulik/mini_gostinitsa_ozera_baykal.html,"Утулик, российская 2",Утулик,9.6,43.0,0.0,2300.0,51.55243,104.06028,900.0,101Hotels,01.03.2023,ОТЕЛЬ ОЗЕРА БАЙКАЛ,ВЕЛИКОЛЕПНО,,214.0,5,53
У Михалыча,https://101hotels.com/main/cities/bolshoe_goloustnoe/u_mihalicha_3.html,"Большое Голоустное, Иркутский р-н, пос.Большое Голоустное, ул.Кирова, 124 Иркутский р-н, пос.Большое Голоустное, ул.Кирова, 124",Большое Голоустное,8.3,8.0,0.0,1000.0,52.0501,105.40739,1300.0,101Hotels,01.03.2023,У МИХАЛЫЧА,ОТЛИЧНО,,,16,26
Отель Таежное лукошко,https://101hotels.com/main/cities/utulik/tayozhnoe_lukoshko.html,"Утулик, ул. Снежная, д. 8",Утулик,9.4,30.0,0.0,6000.0,51.538817,104.05786,600.0,101Hotels,01.03.2023,ОТЕЛЬ ТАЕЖНОЕ ЛУКОШКО,ВЕЛИКОЛЕПНО,,1700.0,1,20
Мини-отель Три медведя,https://101hotels.com/main/cities/enheluk/mini-hotel_three_bears.html,"Энхалук, ул. Лесная, д. 21б",Энхалук,9.4,1.0,0.0,6500.0,52.4807938716729,106.9621,500.0,101Hotels,01.03.2023,МИНИ-ОТЕЛЬ ТРИ МЕДВЕДЯ,ВЕЛИКОЛЕПНО,,333.0,8,13
Oduvanchikovo,https://101hotels.com/main/cities/utulik/oduvanchikovo.html,"Утулик, ул. Ленская, д.7",Утулик,9.3,16.0,0.0,1500.0,51.53793,104.05975,700.0,101Hotels,01.03.2023,ODUVANCHIKOVO,ВЕЛИКОЛЕПНО,,,4,21
Байкал 38,https://101hotels.com/main/cities/utulik/baykal_38.html,"Утулик, 40 лет Победы 86",Утулик,,0.0,0.0,1350.0,51.53793,104.05975,700.0,101Hotels,01.03.2023,БАЙКАЛ 38,,,,5,15
Дом возле озера Байкал,https://101hotels.com/main/cities/utulik/dom_vozle_ozera_baykal.html,"Утулик, Российская, 2",Утулик,9.3,14.0,0.0,5500.0,51.55243,104.06018,900.0,101Hotels,01.03.2023,ДОМ ВОЗЛЕ ОЗЕРА БАЙКАЛ,ВЕЛИКОЛЕПНО,,,5,20
Отель Кедр,https://101hotels.com/main/cities/utulik/gostevoy_dom_kedr_1.html,"Утулик, ул. 40 лет Победы, д. 77",Утулик,7.8,8.0,0.0,2268.0,51.53793,104.05975,700.0,101Hotels,01.03.2023,ОТЕЛЬ КЕДР,ОЧЕНЬ ХОРОШО,,,14,22
Альпийский домик,https://101hotels.com/main/cities/utulik/alpiyskiy_domik.html,"Утулик, улица Снежная",Утулик,,0.0,0.0,,51.53835,104.05684,700.0,101Hotels,01.03.2023,АЛЬПИЙСКИЙ ДОМИК,,,,1,18
Отель Гостевой двор Багульник,https://101hotels.com/main/cities/enheluk/gostevoy_dvor_bagulnik.html,"Энхалук, ул. Сиреневая, д. 5",Энхалук,9.6,29.0,0.0,,52.48151,106.96262,400.0,101Hotels,01.03.2023,ОТЕЛЬ ГОСТЕВОЙ ДВОР БАГУЛЬНИК,ВЕЛИКОЛЕПНО,,383.0,5,42
Пляжный,https://101hotels.com/main/cities/huzhir/plyazhniy.html,"Иркутская обл., Ольхонский р-н, п. Хужир, ул. Пляжная, д. 8",Хужир,10.0,8.0,0.0,7500.0,53.197709,107.357,1000.0,101Hotels,01.03.2023,ПЛЯЖНЫЙ,ВЕЛИКОЛЕПНО,,27600.0,13,56
